customer id,age,gender,loyalty member,product type,sku,rating,order status,payment method,total price,unit price,quantity,purchase date,shipping type,add-ons purchased,add-on total,month,day,year,sales,month_year
4455,38,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-07-29,Overnight,"Accessory,Impulse Item",0.0,7,29,2024,73,2024-07
4456,44,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-06-01,Overnight,"Extended Warranty,Accessory,Extended Warranty",75.29,6,1,2024,69,2024-06
4457,40,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2023-10-12,Standard,"Extended Warranty,Accessory,Extended Warranty",0.0,10,12,2023,48,2023-10
4458,76,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-08-25,Overnight,"Extended Warranty,Accessory,Extended Warranty",0.0,8,25,2024,5,2024-08
4459,74,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-07-02,Standard,"Accessory,Extended Warranty,Impulse Item",65.91,7,2,2024,22,2024-07
4460,34,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2023-12-30,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",115.83,12,30,2023,8,2023-12
4461,74,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-01-03,Standard,"Extended Warranty,Impulse Item,Impulse Item",54.31,1,3,2024,98,2024-01
4462,44,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2023-11-29,Standard,"Extended Warranty,Impulse Item,Impulse Item",0.0,11,29,2023,96,2023-11
4462,44,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-05-06,Overnight,"Extended Warranty,Impulse Item,Impulse Item",0.0,5,6,2024,81,2024-05
4463,73,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-10-14,Express,"Impulse Item,Impulse Item",46.39,10,14,2023,14,2023-10
4463,73,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-10-20,Standard,"Impulse Item,Accessory,Extended Warranty",90.53,10,20,2023,23,2023-10
4463,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-01-30,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",87.9,1,30,2024,22,2024-01
4463,73,Male,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-05-23,Overnight,Extended Warranty,27.31,5,23,2024,48,2024-05
4464,36,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,2024-03-29,Overnight,Extended Warranty,0.0,3,29,2024,26,2024-03
4465,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,2023-11-30,Standard,"Accessory,Extended Warranty",73.19,11,30,2023,34,2023-11
4466,34,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-23,Overnight,"Accessory,Extended Warranty",0.0,12,23,2023,29,2023-12
4466,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-01-18,Overnight,"Accessory,Accessory,Accessory",68.45,1,18,2024,57,2024-01
4467,32,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-01-25,Overnight,"Impulse Item,Accessory",62.21,1,25,2024,50,2024-01
4467,32,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-02-08,Express,Accessory,35.96,2,8,2024,67,2024-02
4467,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-06-28,Standard,"Extended Warranty,Impulse Item,Accessory",65.49,6,28,2024,87,2024-06
4467,32,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2024-07-11,Standard,"Extended Warranty,Extended Warranty,Impulse Item",75.51,7,11,2024,98,2024-07
4469,47,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2023-12-29,Standard,"Extended Warranty,Accessory",29.36,12,29,2023,67,2023-12
4470,26,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-05-20,Standard,"Extended Warranty,Accessory",43.61,5,20,2024,87,2024-05
4471,32,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-05-26,Standard,Accessory,23.11,5,26,2024,74,2024-05
4474,75,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-10-16,Standard,"Impulse Item,Impulse Item",26.13,10,16,2023,8,2023-10
4475,23,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2023-11-02,Express,"Accessory,Accessory",55.68,11,2,2023,2,2023-11
4476,40,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,2470.3,247.03,10,2023-11-01,Express,Extended Warranty,30.3,11,1,2023,48,2023-11
4476,40,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2023-12-20,Standard,"Accessory,Accessory,Extended Warranty",55.14,12,20,2023,34,2023-12
4476,40,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-06-12,Express,"Accessory,Impulse Item",48.39,6,12,2024,1,2024-06
4478,30,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-10-01,Express,"Extended Warranty,Extended Warranty,Impulse Item",56.91,10,1,2023,62,2023-10
4479,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2023-11-26,Overnight,Extended Warranty,44.88,11,26,2023,19,2023-11
4480,68,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2023-11-15,Express,Impulse Item,23.82,11,15,2023,48,2023-11
4480,68,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-04-26,Standard,Accessory,42.62,4,26,2024,6,2024-04
4480,68,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-05-06,Standard,"Extended Warranty,Extended Warranty",48.18,5,6,2024,69,2024-05
4481,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-08-03,Express,"Extended Warranty,Accessory",36.49,8,3,2024,33,2024-08
4482,31,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-11-20,Express,"Impulse Item,Accessory",34.77,11,20,2023,14,2023-11
4482,31,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-02-13,Express,Extended Warranty,30.6,2,13,2024,47,2024-02
4482,31,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2024-03-15,Overnight,Accessory,25.67,3,15,2024,96,2024-03
4482,31,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-09-15,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",97.56,9,15,2024,62,2024-09
4484,52,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-06,Express,"Accessory,Accessory",76.8,2,6,2024,73,2024-02
4485,44,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-12-01,Standard,Accessory,16.99,12,1,2023,62,2023-12
4485,44,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-04-07,Overnight,"Accessory,Accessory,Impulse Item",39.01,4,7,2024,6,2024-04
4486,26,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-07-12,Express,Accessory,7.76,7,12,2024,9,2024-07
4486,26,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-08-19,Express,Accessory,25.69,8,19,2024,34,2024-08
4490,64,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2023-10-15,Overnight,"Extended Warranty,Impulse Item",38.94,10,15,2023,59,2023-10
4490,64,Male,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2023-10-24,Express,"Impulse Item,Extended Warranty",75.0,10,24,2023,17,2023-10
4490,64,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-12-11,Express,"Accessory,Impulse Item",30.48,12,11,2023,9,2023-12
4491,64,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2024-01-17,Express,"Accessory,Impulse Item,Extended Warranty",114.87,1,17,2024,73,2024-01
4491,64,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-09-02,Standard,"Extended Warranty,Accessory,Accessory",76.86,9,2,2024,14,2024-09
4494,41,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-07-18,Express,"Extended Warranty,Accessory",41.31,7,18,2024,19,2024-07
4495,72,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-09-19,Express,"Extended Warranty,Impulse Item,Accessory",115.34,9,19,2024,42,2024-09
4496,62,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-01-29,Standard,Impulse Item,14.68,1,29,2024,74,2024-01
4497,63,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-02-16,Overnight,Impulse Item,0.0,2,16,2024,39,2024-02
4497,63,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-03-14,Express,"Impulse Item,Impulse Item,Extended Warranty",50.33,3,14,2024,85,2024-03
4497,63,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-28,Overnight,"Extended Warranty,Extended Warranty",70.73,3,28,2024,34,2024-03
4497,63,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,2024-08-29,Overnight,Accessory,43.1,8,29,2024,34,2024-08
4498,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-11-27,Express,Impulse Item,11.43,11,27,2023,33,2023-11
4499,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-09-05,Express,Extended Warranty,12.96,9,5,2024,69,2024-09
4500,54,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-10-01,Standard,"Extended Warranty,Accessory",79.59,10,1,2023,62,2023-10
4500,54,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-03-26,Standard,"Extended Warranty,Accessory",0.0,3,26,2024,31,2024-03
4500,54,Female,Yes,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-08-01,Express,"Accessory,Extended Warranty",79.42,8,1,2024,38,2024-08
4501,41,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2023-10-06,Express,"Impulse Item,Extended Warranty,Impulse Item",113.06,10,6,2023,10,2023-10
4501,41,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-06-21,Standard,"Impulse Item,Extended Warranty,Impulse Item",0.0,6,21,2024,45,2024-06
4502,63,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-04-18,Express,"Accessory,Extended Warranty",69.63,4,18,2024,67,2024-04
4504,38,Male,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2023-10-20,Express,"Accessory,Extended Warranty",0.0,10,20,2023,26,2023-10
4504,38,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,2024-05-23,Standard,"Accessory,Extended Warranty",0.0,5,23,2024,57,2024-05
4506,51,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-06-14,Express,"Accessory,Extended Warranty",0.0,6,14,2024,53,2024-06
4506,51,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-09-09,Express,"Accessory,Extended Warranty",0.0,9,9,2024,67,2024-09
4507,40,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-05-22,Express,"Extended Warranty,Impulse Item",44.87,5,22,2024,26,2024-05
4508,73,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-07-12,Overnight,Impulse Item,12.2,7,12,2024,57,2024-07
4509,53,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-06-18,Standard,Impulse Item,5.29,6,18,2024,50,2024-06
4510,36,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-09-24,Overnight,"Impulse Item,Extended Warranty,Accessory",97.25,9,24,2023,48,2023-09
4510,36,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-05-24,Express,"Impulse Item,Extended Warranty,Accessory",0.0,5,24,2024,87,2024-05
4512,50,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-02-12,Express,Impulse Item,10.65,2,12,2024,31,2024-02
4513,66,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-05,Express,"Impulse Item,Extended Warranty,Impulse Item",98.5,10,5,2023,17,2023-10
4518,34,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2023-11-08,Express,Extended Warranty,14.37,11,8,2023,10,2023-11
4518,34,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2023-11-26,Express,"Extended Warranty,Impulse Item,Impulse Item",104.83,11,26,2023,95,2023-11
4518,34,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,2024-08-01,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",115.62,8,1,2024,59,2024-08
4519,38,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-01-10,Standard,Impulse Item,10.84,1,10,2024,6,2024-01
4519,38,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-04-29,Standard,"Accessory,Extended Warranty",59.34,4,29,2024,14,2024-04
4520,32,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-08-17,Overnight,"Accessory,Extended Warranty",0.0,8,17,2024,7,2024-08
4520,32,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-09-11,Express,"Impulse Item,Accessory",69.77,9,11,2024,29,2024-09
4522,30,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-01-22,Express,"Extended Warranty,Extended Warranty,Extended Warranty",107.5,1,22,2024,33,2024-01
4524,41,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-01-31,Express,"Impulse Item,Impulse Item,Extended Warranty",79.17,1,31,2024,35,2024-01
4524,41,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7120.71,791.19,9,2024-08-06,Overnight,Impulse Item,44.0,8,6,2024,95,2024-08
4526,41,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,2023-12-29,Standard,"Extended Warranty,Extended Warranty,Accessory",75.84,12,29,2023,59,2023-12
4526,41,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-08-20,Express,"Accessory,Extended Warranty",47.87,8,20,2024,33,2024-08
4527,54,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-02-28,Express,Impulse Item,49.47,2,28,2024,26,2024-02
4527,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-04-01,Express,Impulse Item,38.58,4,1,2024,81,2024-04
4528,55,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,62.25,20.75,3,2023-10-31,Standard,"Accessory,Accessory",78.59,10,31,2023,2,2023-10
4528,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-26,Express,"Accessory,Accessory",0.0,6,26,2024,29,2024-06
4529,18,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-08-03,Overnight,"Accessory,Impulse Item,Impulse Item",98.0,8,3,2024,2,2024-08
4530,58,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-13,Standard,"Extended Warranty,Extended Warranty",29.38,10,13,2023,10,2023-10
4530,58,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-08-06,Express,Extended Warranty,13.39,8,6,2024,31,2024-08
4531,49,Male,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-02-16,Standard,Extended Warranty,0.0,2,16,2024,0,2024-02
4531,49,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-07-29,Standard,Impulse Item,33.52,7,29,2024,77,2024-07
4532,80,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-18,Overnight,Impulse Item,0.0,10,18,2023,57,2023-10
4533,55,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-07-09,Overnight,Impulse Item,0.0,7,9,2024,42,2024-07
4534,38,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-02-22,Overnight,"Impulse Item,Impulse Item",40.98,2,22,2024,19,2024-02
4535,61,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-02-11,Standard,"Extended Warranty,Accessory,Extended Warranty",60.23,2,11,2024,5,2024-02
4535,61,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2024-07-31,Standard,"Accessory,Accessory",66.05,7,31,2024,47,2024-07
4536,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2023-11-26,Express,"Impulse Item,Accessory",81.32,11,26,2023,85,2023-11
4536,57,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,2024-07-17,Overnight,Accessory,8.9,7,17,2024,7,2024-07
4537,21,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2023-11-25,Express,"Impulse Item,Accessory",52.11,11,25,2023,29,2023-11
4537,21,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-01-15,Overnight,"Extended Warranty,Extended Warranty",90.56,1,15,2024,98,2024-01
4538,61,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-06-09,Express,"Extended Warranty,Impulse Item,Accessory",98.01,6,9,2024,19,2024-06
4538,61,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-06-22,Overnight,"Extended Warranty,Accessory,Impulse Item",77.66,6,22,2024,80,2024-06
4538,61,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-07-03,Express,"Extended Warranty,Accessory,Impulse Item",0.0,7,3,2024,29,2024-07
4539,20,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-02-04,Standard,"Accessory,Accessory",51.59,2,4,2024,7,2024-02
4539,20,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-06-04,Standard,"Accessory,Accessory",0.0,6,4,2024,77,2024-06
4540,35,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,62.25,20.75,3,2024-01-08,Express,Accessory,37.71,1,8,2024,2,2024-01
4540,35,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-07-05,Overnight,"Extended Warranty,Accessory",68.86,7,5,2024,10,2024-07
4541,51,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-02-06,Standard,"Extended Warranty,Accessory",0.0,2,6,2024,5,2024-02
4544,74,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-05-18,Standard,Extended Warranty,17.6,5,18,2024,39,2024-05
4545,47,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-06-24,Express,"Impulse Item,Extended Warranty",91.99,6,24,2024,95,2024-06
4545,47,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-07-07,Overnight,"Accessory,Accessory,Extended Warranty",79.1,7,7,2024,23,2024-07
4547,44,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2023-12-07,Standard,Extended Warranty,26.98,12,7,2023,39,2023-12
4548,31,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-08-01,Overnight,Accessory,45.32,8,1,2024,50,2024-08
4548,31,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-08-02,Standard,"Impulse Item,Accessory,Accessory",139.02,8,2,2024,69,2024-08
4549,68,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-03-31,Standard,"Accessory,Accessory",92.85,3,31,2024,53,2024-03
4550,77,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-07-13,Express,"Accessory,Extended Warranty",38.08,7,13,2024,100,2024-07
4550,77,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-08-27,Express,"Accessory,Impulse Item",43.29,8,27,2024,33,2024-08
4551,40,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-01-21,Express,"Accessory,Impulse Item",0.0,1,21,2024,19,2024-01
4551,40,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2024-04-16,Standard,"Impulse Item,Accessory",41.43,4,16,2024,0,2024-04
4552,26,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-04-03,Overnight,"Impulse Item,Accessory,Impulse Item",86.23,4,3,2024,96,2024-04
4552,26,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-06-10,Standard,"Extended Warranty,Accessory",78.84,6,10,2024,62,2024-06
4553,47,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-04-14,Express,"Extended Warranty,Impulse Item,Extended Warranty",51.6,4,14,2024,7,2024-04
4556,72,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2023-11-02,Overnight,Extended Warranty,9.14,11,2,2023,47,2023-11
4557,42,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2023-09-30,Overnight,"Extended Warranty,Accessory",75.12,9,30,2023,10,2023-09
4557,42,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2024-01-15,Express,"Extended Warranty,Accessory",0.0,1,15,2024,92,2024-01
4558,25,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-03-26,Overnight,"Extended Warranty,Accessory",0.0,3,26,2024,33,2024-03
4559,55,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2024-09-13,Standard,"Impulse Item,Impulse Item",52.61,9,13,2024,35,2024-09
4560,69,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2023-12-02,Standard,"Impulse Item,Impulse Item",53.45,12,2,2023,22,2023-12
4560,69,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-03-04,Express,"Impulse Item,Impulse Item",0.0,3,4,2024,4,2024-03
4562,47,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,3164.76,791.19,4,2024-06-28,Express,"Accessory,Impulse Item,Accessory",78.75,6,28,2024,57,2024-06
4564,64,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2023-10-10,Express,"Extended Warranty,Impulse Item,Extended Warranty",75.08,10,10,2023,92,2023-10
4564,64,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-04-29,Express,"Impulse Item,Extended Warranty,Accessory",80.11,4,29,2024,0,2024-04
4564,64,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-07-24,Overnight,Extended Warranty,31.49,7,24,2024,98,2024-07
4566,49,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-05-30,Overnight,"Impulse Item,Extended Warranty",41.85,5,30,2024,48,2024-05
4567,37,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-01-29,Express,"Accessory,Accessory,Accessory",50.47,1,29,2024,53,2024-01
4568,27,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-09-15,Overnight,Extended Warranty,46.22,9,15,2024,90,2024-09
4569,64,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,2024-01-24,Express,Impulse Item,8.15,1,24,2024,96,2024-01
4570,60,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2024-06-20,Express,Impulse Item,0.0,6,20,2024,39,2024-06
4572,27,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2023-10-22,Express,"Impulse Item,Accessory",67.43,10,22,2023,2,2023-10
4573,51,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2024-06-21,Standard,"Extended Warranty,Accessory",80.38,6,21,2024,96,2024-06
4574,78,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-06-01,Standard,"Extended Warranty,Accessory",60.48,6,1,2024,35,2024-06
4575,37,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-03-31,Express,"Extended Warranty,Extended Warranty",43.64,3,31,2024,42,2024-03
4577,40,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-03-23,Overnight,"Accessory,Impulse Item",50.92,3,23,2024,2,2024-03
4577,40,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-06-28,Overnight,"Accessory,Impulse Item",0.0,6,28,2024,77,2024-06
4577,40,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-09-08,Standard,"Accessory,Impulse Item,Extended Warranty",94.86,9,8,2024,69,2024-09
4578,40,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2023-10-13,Express,"Accessory,Impulse Item,Extended Warranty",0.0,10,13,2023,22,2023-10
4578,40,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2023-12-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",35.44,12,23,2023,1,2023-12
4582,69,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-11-10,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",109.69,11,10,2023,38,2023-11
4582,69,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2023-12-07,Overnight,"Accessory,Impulse Item,Accessory",75.72,12,7,2023,0,2023-12
4582,69,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,5538.33,791.19,7,2024-04-03,Standard,"Accessory,Impulse Item,Accessory",0.0,4,3,2024,85,2024-04
4583,24,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2023-11-18,Standard,"Extended Warranty,Accessory,Accessory",75.02,11,18,2023,59,2023-11
4583,24,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-04-10,Standard,"Accessory,Extended Warranty",46.99,4,10,2024,87,2024-04
4584,38,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2024-02-09,Standard,Extended Warranty,23.14,2,9,2024,2,2024-02
